CSV Line for;FOOTPRINT-kicad-kicad-footprints-Capacitor_THT-CP_Radial_Tantal_D9.0mm_P5.00mm;Capacitor_THT : CP_Radial_Tantal_D9.0mm_P5.00mm
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"FOOTPRINT";"kicad";"kicad-footprints";"Capacitor_THT";"CP_Radial_Tantal_D9.0mm_P5.00mm";"FOOTPRINT-kicad-kicad-footprints-Capacitor_THT-CP_Radial_Tantal_D9.0mm_P5.00mm";"FZKCCPRTANTALD9P5";"Capacitor_THT : CP_Radial_Tantal_D9.0mm_P5.00mm";;;;;;;;;;;;;;"{'name': 'CP_Radial_Tantal_D9.0mm_P5.00mm', 'description': 'CP, Radial_Tantal series, Radial, pin pitch=5.00mm, , diameter=9.0mm, Tantal Electrolytic Capacitor, http://cdn-reichelt.de/documents/datenblatt/B300/TANTAL-TB-Serie%23.pdf', 'tags': 'CP Radial_Tantal series Radial pin pitch 5.00mm  diameter 9.0mm Tantal Electrolytic Capacitor', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Capacitor_THT.3dshapes/CP_Radial_Tantal_D9.0mm_P5.00mm.wrl', 'pins': {'type': 'thru_hole', 'shape': 'rect'}}";;;;;;
