CSV Line for;FOOTPRINT-kicad-kicad-footprints-Connector_Samtec-Samtec_FMC_ASP-134602-01_10x40_P1.27mm_Vertical;Connector_Samtec : Samtec_FMC_ASP-134602-01_10x40_P1.27mm_Vertical
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"FOOTPRINT";"kicad";"kicad-footprints";"Connector_Samtec";"Samtec_FMC_ASP-134602-01_10x40_P1.27mm_Vertical";"FOOTPRINT-kicad-kicad-footprints-Connector_Samtec-Samtec_FMC_ASP-134602-01_10x40_P1.27mm_Vertical";"FZKCNSAMTECSAMTECFMCASP1346211X4P127VERTICAL";"Connector_Samtec : Samtec_FMC_ASP-134602-01_10x40_P1.27mm_Vertical";;;;;;;;;;;;;;"{'name': 'Samtec_FMC_ASP-134602-01_10x40_P1.27mm_Vertical', 'description': 'https://www.marutsu.co.jp/contents/shop/marutsu/ds/asp-134602-01.pdf', 'tags': 'FMC HPC', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Connector_Samtec.3dshapes/Samtec_FMC_ASP-134602-01_10x40_P1.27mm_Vertical.wrl', 'pins': {'type': 'np_thru_hole', 'shape': 'circle'}}";;;;;;
