OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;Match Special;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
FOOTPRINT;kicad;kicad-footprints;Package_SO;PowerPAK_SO-8_Dual;FOOTPRINT-kicad-kicad-footprints-Package_SO-PowerPAK_SO-8_Dual;FZKSOPOWERPAKSO8DUAL;Package_SO : PowerPAK_SO-8_Dual;;;;;;;;;;;;;;{'name': 'PowerPAK_SO-8_Dual', 'description': 'PowerPAK SO-8 Dual (https://www.vishay.com/docs/71655/powerpak.pdf, https://www.vishay.com/docs/72600/72600.pdf)', 'tags': 'PowerPAK SO-8 Dual', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Package_SO.3dshapes/PowerPAK_SO-8_Dual.wrl', 'pins': {'type': 'smd', 'shape': 'rect'}};;;;;;;;;;
