OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
"""SYMBOL""";"""kicad""";"""oomlout_OOMP_kicad""";"""oomlout_OOMP_JLCC_Basic""";"""CAPC-0805-X-UF1-V50-C8U1-C28323""";"""SYMBOL-kicad-oomlout_OOMP_kicad-oomlout_OOMP_JLCC_Basic-CAPC-0805-X-UF1-V50-C8U1-C28323""";"""SZKICADOOMLOUTOOMPKICADOOMLOUTOOMPJLCCBASICCAPC85XUF1V5C8U1C28323""";"""oomlout_OOMP_JLCC_Basic : CAPC-0805-X-UF1-V50-C8U1-C28323""";;;;;;;;;;;;;;;;;;"""[{'kicadSymbolExtends': None, 'kicadSymbolReference': 'C', 'kicadSymbolValue': 'CAPC-0805-X-UF1-V50-C8U1-C28323', 'kicadSymbolFootprint': 'oomlout_OOMP_parts:CAPC-0805-X-UF1-V50-C8U1-C28323', 'kicadSymbolDatasheet': 'oom.lt/C8U1', 'kicadSymbolki_keywords': 'cap capacitor', 'kicadSymbolki_description': 'hexID: C8U1;PARTL C-JLCC;C28323;MANUF C-XXXX;CL21B105KBFNNNE;Unpolarized capacitor', 'kicadSymbolki_fp_filters': 'C_*'}]""";;;;;
