OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
FOOTPRINT;kicad;kicad-footprints;Sensor_Current;Diodes_SIP-3_4.1x1.5mm_P1.27mm;FOOTPRINT-kicad-kicad-footprints-Sensor_Current-Diodes_SIP-3_4.1x1.5mm_P1.27mm;FZKSENCURRENTDIODESSIP341X15P127;Sensor_Current : Diodes_SIP-3_4.1x1.5mm_P1.27mm;;;;;;;;;;;;;;{'name': 'Diodes_SIP-3_4.1x1.5mm_P1.27mm', 'description': 'Diodes SIP-3 Bulk Pack, 1.27mm Pitch (https://www.diodes.com/assets/Package-Files/SIP-3-Bulk-Pack.pdf)', 'tags': 'Diodes SIP-3 Bulk Pack', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Sensor_Current.3dshapes/Diodes_SIP-3_4.1x1.5mm_P1.27mm.wrl', 'pins': {'type': 'thru_hole', 'shape': 'rect'}};;;;;;;;;
