CSV Line for;FOOTPRINT-kicad-kicad-footprints-Connector_Audio-Jack_6.35mm_Neutrik_NSJ12HH-1_Horizontal;Connector_Audio : Jack_6.35mm_Neutrik_NSJ12HH-1_Horizontal
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"FOOTPRINT";"kicad";"kicad-footprints";"Connector_Audio";"Jack_6.35mm_Neutrik_NSJ12HH-1_Horizontal";"FOOTPRINT-kicad-kicad-footprints-Connector_Audio-Jack_6.35mm_Neutrik_NSJ12HH-1_Horizontal";"FZKCNAUDIOJ635NEUTRIKNSJ12HH1HORIZONTAL";"Connector_Audio : Jack_6.35mm_Neutrik_NSJ12HH-1_Horizontal";;;;;;;;;;;;;;"{'name': 'Jack_6.35mm_Neutrik_NSJ12HH-1_Horizontal', 'description': 'Stacking Jacks, Stereo dual jack, half threaded nose, https://www.neutrik.com/en/product/nsj12hh-1', 'tags': 'neutrik jack stacking', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Connector_Audio.3dshapes/Jack_6.35mm_Neutrik_NSJ12HH-1_Horizontal.wrl', 'pins': {'type': 'thru_hole', 'shape': 'circle'}}";;;;
