CSV Line for;SYMBOL-kicad-kicad-symbols-Amplifier_Operational-OP77;OP77
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"SYMBOL";"kicad";"kicad-symbols";"Amplifier_Operational";"OP77";"SYMBOL-kicad-kicad-symbols-Amplifier_Operational-OP77";"SZKAMPLIFIEROPERATIONALOP77";"OP77";;;;;;;;;;;;;;;;"[{'kicadSymbolExtends': 'OP07', 'kicadSymbolReference': 'U', 'kicadSymbolValue': 'OP77', 'kicadSymbolFootprint': '', 'kicadSymbolDatasheet': 'https://www.analog.com/media/en/technical-documentation/data-sheets/OP77.pdf', 'kicadSymbolki_keywords': 'single opamp', 'kicadSymbolki_description': 'Next Generation OP07 Ultralow Offset Voltage Operational Amplifier, DIP-8/TO-99-8', 'kicadSymbolki_fp_filters': 'DIP*W7.62mm* SOIC*3.9x4.9mm*P1.27mm* TO*99*'}]";;
