CSV Line for;FOOTPRINT-kicad-kicad-footprints-Capacitor_SMD-CP_Elec_8x10.5;Capacitor_SMD : CP_Elec_8x10.5
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"FOOTPRINT";"kicad";"kicad-footprints";"Capacitor_SMD";"CP_Elec_8x10.5";"FOOTPRINT-kicad-kicad-footprints-Capacitor_SMD-CP_Elec_8x10.5";"FZKCAPACITORSMCPELEC8X15";"Capacitor_SMD : CP_Elec_8x10.5";;;;;;;;;;;;;;"{'name': 'CP_Elec_8x10.5', 'description': 'SMD capacitor, aluminum electrolytic, Vishay 0810, 8.0x10.5mm, http://www.vishay.com/docs/28395/150crz.pdf', 'tags': 'capacitor electrolytic', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Capacitor_SMD.3dshapes/CP_Elec_8x10.5.wrl', 'pins': {'type': 'smd', 'shape': 'roundrect'}}";;;;;;
