OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
"""SYMBOL""";"""kicad""";"""kicad-symbols""";"""Display_Character""";"""DC56-11SRWA""";"""SYMBOL-kicad-kicad-symbols-Display_Character-DC56-11SRWA""";"""SZKDICHARACTERDC5611SRWA""";"""Display_Character : DC56-11SRWA""";;;;;;;;;;;;;;;;;;"""[{'kicadSymbolExtends': 'DC56-11SURKWA', 'kicadSymbolReference': 'U', 'kicadSymbolValue': 'DC56-11SRWA', 'kicadSymbolFootprint': 'Display_7Segment:DA56-11SURKWA', 'kicadSymbolDatasheet': 'http://www.kingbrightusa.com/images/catalog/SPEC/DC56-11SRWA.pdf', 'kicadSymbolki_keywords': 'display LED 7-segment', 'kicadSymbolki_description': 'Double digit 7 segment super bright red LED common cathode', 'kicadSymbolki_fp_filters': '*DA56*11*'}]""";;;;;
