OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
"""SYMBOL""";"""kicad""";"""kicad-symbols""";"""Interface_Ethernet""";"""W5100""";"""SYMBOL-kicad-kicad-symbols-Interface_Ethernet-W5100""";"""SZKINTERFACEETHERNETW51""";"""Interface_Ethernet : W5100""";;;;;;;;;;;;;;;;;;"""[{'kicadSymbolExtends': None, 'kicadSymbolReference': 'U', 'kicadSymbolValue': 'W5100', 'kicadSymbolFootprint': 'Package_QFP:LQFP-80_10x10mm_P0.4mm', 'kicadSymbolDatasheet': 'http://www.wiznet.io/wp-content/uploads/wiznethome/Chip/W5100/Document/W5100_Datasheet_v1.2.7.pdf', 'kicadSymbolki_keywords': 'Wiznet Ethernet controller', 'kicadSymbolki_description': '10/100Mb Ethernet controller with TCP/IP stack, LQFP-80', 'kicadSymbolki_fp_filters': 'LQFP*10x10mm*P0.4mm*'}]""";;;;;
