CSV Line for;FOOTPRINT-kicad-kicad-footprints-Connector_JST-JST_PH_B16B-PH-K_1x16_P2.00mm_Vertical;Connector_JST : JST_PH_B16B-PH-K_1x16_P2.00mm_Vertical
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"FOOTPRINT";"kicad";"kicad-footprints";"Connector_JST";"JST_PH_B16B-PH-K_1x16_P2.00mm_Vertical";"FOOTPRINT-kicad-kicad-footprints-Connector_JST-JST_PH_B16B-PH-K_1x16_P2.00mm_Vertical";"FZKCNJSTJSTPHB16BPHK1X16P2VERTICAL";"Connector_JST : JST_PH_B16B-PH-K_1x16_P2.00mm_Vertical";;;;;;;;;;;;;;"{'name': 'JST_PH_B16B-PH-K_1x16_P2.00mm_Vertical', 'description': 'JST PH series connector, B16B-PH-K (http://www.jst-mfg.com/product/pdf/eng/ePH.pdf), generated with kicad-footprint-generator', 'tags': 'connector JST PH side entry', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Connector_JST.3dshapes/JST_PH_B16B-PH-K_1x16_P2.00mm_Vertical.wrl', 'pins': {'type': 'thru_hole', 'shape': 'roundrect'}}";;;;;;
