CSV Line for;FOOTPRINT-kicad-kicad-footprints-Package_TO_SOT_THT-TO-218-2_Vertical;Package_TO_SOT_THT : TO-218-2_Vertical
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"FOOTPRINT";"kicad";"kicad-footprints";"Package_TO_SOT_THT";"TO-218-2_Vertical";"FOOTPRINT-kicad-kicad-footprints-Package_TO_SOT_THT-TO-218-2_Vertical";"FZKSOTTO2182VERTICAL";"Package_TO_SOT_THT : TO-218-2_Vertical";;;;;;;;;;;;;;"{'name': 'TO-218-2_Vertical', 'description': 'TO-218-2, Vertical, RM 10.95mm, SOT-93, see https://www.vishay.com/docs/95214/fto218.pdf', 'tags': 'TO-218-2 Vertical RM 10.95mm SOT-93', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Package_TO_SOT_THT.3dshapes/TO-218-2_Vertical.wrl', 'pins': {'type': 'thru_hole', 'shape': 'rect'}}";;;;;;
