OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
FOOTPRINT;kicad;kicad-footprints;Package_TO_SOT_SMD;SOT-143_Handsoldering;FOOTPRINT-kicad-kicad-footprints-Package_TO_SOT_SMD-SOT-143_Handsoldering;FZKPACKAGETOSOTSMSOT143HANDSOLDERING;Package_TO_SOT_SMD : SOT-143_Handsoldering;;;;;;;;;;;;;;{'name': 'SOT-143_Handsoldering', 'description': 'SOT-143 Handsoldering https://www.nxp.com/docs/en/package-information/SOT143B.pdf', 'tags': 'SOT-143 Handsoldering', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Package_TO_SOT_SMD.3dshapes/SOT-143.wrl', 'pins': {'type': 'smd', 'shape': 'rect'}};;;;;;;;;
