OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
FOOTPRINT;kicad;kicad-footprints;Package_DIP;Vishay_HVM-DIP-3_W7.62mm;FOOTPRINT-kicad-kicad-footprints-Package_DIP-Vishay_HVM-DIP-3_W7.62mm;FZKDIPVISHAYHVMDIP3W762;Package_DIP : Vishay_HVM-DIP-3_W7.62mm;;;;;;;;;;;;;;{'name': 'Vishay_HVM-DIP-3_W7.62mm', 'description': '3-lead though-hole mounted high-volatge DIP package (based on standard DIP-4), row spacing 7.62 mm (300 mils), see https://www.vishay.com/docs/91361/hexdip.pdf', 'tags': 'THT DIP DIL PDIP 2.54mm 7.62mm 300mil Vishay HVMDIP HEXDIP', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Package_DIP.3dshapes/Vishay_HVM-DIP-3_W7.62mm.wrl', 'pins': {'type': 'thru_hole', 'shape': 'rect'}};;;;;;;;;
