CSV Line for;FOOTPRINT-kicad-kicad-footprints-Connector_AMASS-AMASS_XT60-F_1x02_P7.20mm_Vertical;Connector_AMASS : AMASS_XT60-F_1x02_P7.20mm_Vertical
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"FOOTPRINT";"kicad";"kicad-footprints";"Connector_AMASS";"AMASS_XT60-F_1x02_P7.20mm_Vertical";"FOOTPRINT-kicad-kicad-footprints-Connector_AMASS-AMASS_XT60-F_1x02_P7.20mm_Vertical";"FZKCNAMASSAMASSXT6F1X2P72VERTICAL";"Connector_AMASS : AMASS_XT60-F_1x02_P7.20mm_Vertical";;;;;;;;;;;;;;"{'name': 'AMASS_XT60-F_1x02_P7.20mm_Vertical', 'description': 'AMASS female XT60, through hole, vertical, https://www.tme.eu/Document/2d152ced3b7a446066e6c419d84bb460/XT60%20SPEC.pdf', 'tags': 'XT60 female vertical', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Connector_AMASS.3dshapes/AMASS_XT60-F_1x02_P7.2mm_Vertical.wrl', 'pins': {'type': 'thru_hole', 'shape': 'roundrect'}}";;;;
