OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
"""FOOTPRINT""";"""kicad""";"""kicad-footprints""";"""Fuse""";"""Fuseholder_Cylinder-5x20mm_Bulgin_FX0456_Vertical_Closed""";"""FOOTPRINT-kicad-kicad-footprints-Fuse-Fuseholder_Cylinder-5x20mm_Bulgin_FX0456_Vertical_Closed""";"""FZKFUFUHOLDERCYLINDER5X2BULGINFX456VERTICALCLOSED""";"""Fuse : Fuseholder_Cylinder-5x20mm_Bulgin_FX0456_Vertical_Closed""";;;;;;;;;;;;;;"""{'name': 'Fuseholder_Cylinder-5x20mm_Bulgin_FX0456_Vertical_Closed', 'description': 'Fuseholder, 5x20, closed, vertical, Bulgin, FX0456, https://www.bulgin.com/products/pub/media/bulgin/data/Fuseholders.pdf', 'tags': 'Fuseholder 5x20 closed vertical Bulgin FX0456 Sicherungshalter ', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Fuse.3dshapes/Fuseholder_Cylinder-5x20mm_Bulgin_FX0456_Vertical_Closed.wrl', 'pins': {'type': 'np_thru_hole', 'shape': 'circle'}}""";;;;;;;;;
