"CSV Line for;SYMBOL-kicad-kicad-symbols-Regulator_Switching-LNK364D;Regulator_Switching : LNK364D"
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
"""SYMBOL""";"""kicad""";"""kicad-symbols""";"""Regulator_Switching""";"""LNK364D""";"""SYMBOL-kicad-kicad-symbols-Regulator_Switching-LNK364D""";"""SZKREGULATORSWITCHINGLNK364D""";"""Regulator_Switching : LNK364D""";;;;;;;;;;;;;;;;;;"""[{'kicadSymbolExtends': 'LNK362D', 'kicadSymbolReference': 'U', 'kicadSymbolValue': 'LNK364D', 'kicadSymbolFootprint': 'Package_SO:PowerIntegrations_SO-8C', 'kicadSymbolDatasheet': 'http://www.powerint.com/sites/default/files/product-docs/lnk362-364.pdf', 'kicadSymbolki_keywords': 'Energy Effi cient, Low Power Off-Line Switcher IC', 'kicadSymbolki_description': 'LinkSwitch-XT Family, 6W Output Power, SO-8C', 'kicadSymbolki_fp_filters': 'PowerIntegrations?SO?8C*'}]""";;;;;
