OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;Match Special;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
FOOTPRINT;kicad;kicad-footprints;Display;EA_eDIP320X-XXX;FOOTPRINT-kicad-kicad-footprints-Display-EA_eDIP320X-XXX;FZKDIEAEDIP32XXXX;Display : EA_eDIP320X-XXX;;;;;;;;;;;;;;{'name': 'EA_eDIP320X-XXX', 'description': 'LCD display 320x340 RS-232 I2C or SPI http://www.lcd-module.com/fileadmin/eng/pdf/grafik/edip320-8e.pdf', 'tags': 'LCD display 320x340 RS-232 I2C or SPI', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Display.3dshapes/EA_eDIP320X-XXX.wrl', 'pins': {'type': 'thru_hole', 'shape': 'rect'}};;;;;;;;;;
