CSV Line for;FOOTPRINT-kicad-kicad-footprints-RF_Shielding-Laird_Technologies_BMI-S-105_38.10x25.40mm;RF_Shielding : Laird_Technologies_BMI-S-105_38.10x25.40mm
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"FOOTPRINT";"kicad";"kicad-footprints";"RF_Shielding";"Laird_Technologies_BMI-S-105_38.10x25.40mm";"FOOTPRINT-kicad-kicad-footprints-RF_Shielding-Laird_Technologies_BMI-S-105_38.10x25.40mm";"FZKRFSLAIRDTECHNOLOGIESBMIS15381X254";"RF_Shielding : Laird_Technologies_BMI-S-105_38.10x25.40mm";;;;;;;;;;;;;;"{'name': 'Laird_Technologies_BMI-S-105_38.10x25.40mm', 'description': 'Laird Technologies BMI-S-105 Shielding Cabinet One Piece SMD 38.10x25.40mm (https://assets.lairdtech.com/home/brandworld/files/Board%20Level%20Shields%20Catalog%20Download.pdf)', 'tags': 'Shielding Cabinet', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/RF_Shielding.3dshapes/Laird_Technologies_BMI-S-105_38.10x25.40mm.wrl', 'pins': {'type': 'smd', 'shape': 'rect'}}";;;;
