OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
SYMBOL;kicad;oomlout_OOMP_kicad;oomlout_OOMP_parts;BUTA-3025-X-PI02-01-BT3025;SYMBOL-kicad-oomlout_OOMP_kicad-oomlout_OOMP_parts-BUTA-3025-X-PI02-01-BT3025;SZKICADOOMLOUTOOMPKICADOOMLOUTOOMPPARTSBUTA325XPI21BT325;oomlout_OOMP_parts : BUTA-3025-X-PI02-01-BT3025;;;;;;;;;;;;;;;;;;"[{'kicadSymbolExtends': None, 'kicadSymbolReference': 'SW', 'kicadSymbolValue': 'BUTA-3025-X-PI02-01-BT3025', 'kicadSymbolFootprint': 'oomlout_OOMP_parts:BUTA-3025-X-PI02-01-BT3025', 'kicadSymbolDatasheet': 'oom.lt/BT3025', 'kicadSymbolki_keywords': 'switch normally-open pushbutton push-button', 'kicadSymbolki_description': 'hexID: BT3025;Push button switch, generic, two pins'}]";;;;;
