CSV Line for;FOOTPRINT-kicad-kicad-footprints-Connector_Molex-Molex_Mini-Fit_Sr_42820-62XX_1x06_P10.00mm_Horizontal;Connector_Molex : Molex_Mini-Fit_Sr_42820-62XX_1x06_P10.00mm_Horizontal
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"FOOTPRINT";"kicad";"kicad-footprints";"Connector_Molex";"Molex_Mini-Fit_Sr_42820-62XX_1x06_P10.00mm_Horizontal";"FOOTPRINT-kicad-kicad-footprints-Connector_Molex-Molex_Mini-Fit_Sr_42820-62XX_1x06_P10.00mm_Horizontal";"FZKCNMXMXMFITSR428262XX1X6P1HORIZONTAL";"Connector_Molex : Molex_Mini-Fit_Sr_42820-62XX_1x06_P10.00mm_Horizontal";;;;;;;;;;;;;;"{'name': 'Molex_Mini-Fit_Sr_42820-62XX_1x06_P10.00mm_Horizontal', 'description': 'Molex Mini-Fit Sr. Power Connectors, 42820-62XX, 6 Pins per row (http://www.molex.com/pdm_docs/sd/428202214_sd.pdf), generated with kicad-footprint-generator', 'tags': 'connector Molex Mini-Fit_Sr top entry', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Connector_Molex.3dshapes/Molex_Mini-Fit_Sr_42820-62XX_1x06_P10.00mm_Horizontal.wrl', 'pins': {'type': 'thru_hole', 'shape': 'circle'}}";;;;
