OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
"""SYMBOL""";"""kicad""";"""kicad-symbols""";"""LED""";"""ASMB-MTB0-0A3A2""";"""SYMBOL-kicad-kicad-symbols-LED-ASMB-MTB0-0A3A2""";"""SZKLASMBMTBA3A2""";"""LED : ASMB-MTB0-0A3A2""";;;;;;;;;;;;;;;;;;"""[{'kicadSymbolExtends': None, 'kicadSymbolReference': 'D', 'kicadSymbolValue': 'ASMB-MTB0-0A3A2', 'kicadSymbolFootprint': 'LED_SMD:LED_Avago_PLCC4_3.2x2.8mm_CW', 'kicadSymbolDatasheet': 'https://docs.broadcom.com/docs/AV02-4186EN', 'kicadSymbolki_keywords': 'led rgb diode', 'kicadSymbolki_description': 'Tricolor Black Surface LED, Common Anode Pin 1, PLCC-4', 'kicadSymbolki_fp_filters': '*Avago*PLCC4*3.2x2.8mm*'}]""";;;;;
