"CSV Line for;SYMBOL-kicad-kicad-symbols-RF_Filter-LFCN-5850D;RF_Filter : LFCN-5850D"
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
"""SYMBOL""";"""kicad""";"""kicad-symbols""";"""RF_Filter""";"""LFCN-5850D""";"""SYMBOL-kicad-kicad-symbols-RF_Filter-LFCN-5850D""";"""SZKRFFILLFCN585D""";"""RF_Filter : LFCN-5850D""";;;;;;;;;;;;;;;;;;"""[{'kicadSymbolExtends': 'LFCN-80', 'kicadSymbolReference': 'FL', 'kicadSymbolValue': 'LFCN-5850D', 'kicadSymbolFootprint': 'Filter:Filter_Mini-Circuits_FV1206', 'kicadSymbolDatasheet': 'https://www.minicircuits.com/pdfs/LFCN-5850D+.pdf', 'kicadSymbolki_keywords': 'Mini-Circuits low pass filter', 'kicadSymbolki_description': '5850MHz 50 Ohm Passive Low Pass Filter, DC capable, FV1206', 'kicadSymbolki_fp_filters': 'Filter*Mini?Circuits*FV1206*'}]""";;;;;
