OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
SYMBOL;kicad;kicad-symbols;Regulator_Switching;TNY290P;SYMBOL-kicad-kicad-symbols-Regulator_Switching-TNY290P;SZKREGULATORSWITCHINGTNY29P;Regulator_Switching : TNY290P;;;;;;;;;;;;;;;;;;[{'kicadSymbolExtends': 'TNY284P', 'kicadSymbolReference': 'U', 'kicadSymbolValue': 'TNY290P', 'kicadSymbolFootprint': 'Package_DIP:PowerIntegrations_PDIP-8C', 'kicadSymbolDatasheet': 'https://ac-dc.power.com/sites/default/files/product-docs/tinyswitch-4_family_datasheet.pdf', 'kicadSymbolki_keywords': 'Energy-Efficient, Off-Line Switcher With Line Compensated Overload Power', 'kicadSymbolki_description': 'TinySwitch-4 Family, 28.5W Output Power, PDIP-8C', 'kicadSymbolki_fp_filters': 'PowerIntegrations?PDIP?8C*'}];;;;;
