CSV Line for;FOOTPRINT-kicad-kicad-footprints-Package_SO-SSOP-14_5.3x6.2mm_P0.65mm;Package_SO : SSOP-14_5.3x6.2mm_P0.65mm
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"FOOTPRINT";"kicad";"kicad-footprints";"Package_SO";"SSOP-14_5.3x6.2mm_P0.65mm";"FOOTPRINT-kicad-kicad-footprints-Package_SO-SSOP-14_5.3x6.2mm_P0.65mm";"FZKSOSS1453X62P65";"Package_SO : SSOP-14_5.3x6.2mm_P0.65mm";;;;;;;;;;;;;;"{'name': 'SSOP-14_5.3x6.2mm_P0.65mm', 'description': 'SSOP14: plastic shrink small outline package; 14 leads; body width 5.3 mm; (see NXP SSOP-TSSOP-VSO-REFLOW.pdf and sot337-1_po.pdf)', 'tags': 'SSOP 0.65', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Package_SO.3dshapes/SSOP-14_5.3x6.2mm_P0.65mm.wrl', 'pins': {'type': 'smd', 'shape': 'rect'}}";;;;
