CSV Line for;FOOTPRINT-kicad-kicad-footprints-Inductor_THT-L_Toroid_Horizontal_D17.3mm_P15.24mm_Bourns_2000;Inductor_THT : L_Toroid_Horizontal_D17.3mm_P15.24mm_Bourns_2000
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"FOOTPRINT";"kicad";"kicad-footprints";"Inductor_THT";"L_Toroid_Horizontal_D17.3mm_P15.24mm_Bourns_2000";"FOOTPRINT-kicad-kicad-footprints-Inductor_THT-L_Toroid_Horizontal_D17.3mm_P15.24mm_Bourns_2000";"FZKINLTOROIDHORIZONTALD173P1524BOURNS2";"Inductor_THT : L_Toroid_Horizontal_D17.3mm_P15.24mm_Bourns_2000";;;;;;;;;;;;;;"{'name': 'L_Toroid_Horizontal_D17.3mm_P15.24mm_Bourns_2000', 'description': 'L_Toroid, Horizontal series, Radial, pin pitch=15.24mm, , diameter=17.3mm, Bourns, 2000, http://www.bourns.com/docs/Product-Datasheets/2000_series.pdf?sfvrsn=5', 'tags': 'L_Toroid Horizontal series Radial pin pitch 15.24mm  diameter 17.3mm Bourns 2000', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Inductor_THT.3dshapes/L_Toroid_Horizontal_D17.3mm_P15.24mm_Bourns_2000.wrl', 'pins': {'type': 'thru_hole', 'shape': 'circle'}}";;;;;;
