CSV Line for;FOOTPRINT-kicad-kicad-footprints-Connector_Molex-Molex_SlimStack_55560-0801_2x40_P0.50mm_Vertical;Connector_Molex : Molex_SlimStack_55560-0801_2x40_P0.50mm_Vertical
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"FOOTPRINT";"kicad";"kicad-footprints";"Connector_Molex";"Molex_SlimStack_55560-0801_2x40_P0.50mm_Vertical";"FOOTPRINT-kicad-kicad-footprints-Connector_Molex-Molex_SlimStack_55560-0801_2x40_P0.50mm_Vertical";"FZKCNMXMXSLIMSTACK5556812X4P5VERTICAL";"Connector_Molex : Molex_SlimStack_55560-0801_2x40_P0.50mm_Vertical";;;;;;;;;;;;;;"{'name': 'Molex_SlimStack_55560-0801_2x40_P0.50mm_Vertical', 'description': 'Molex SlimStack Fine-Pitch SMT Board-to-Board Connectors, 55560-0801, 80 Pins (http://www.molex.com/pdm_docs/sd/555600207_sd.pdf), generated with kicad-footprint-generator', 'tags': 'connector Molex SlimStack side entry', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Connector_Molex.3dshapes/Molex_SlimStack_55560-0801_2x40_P0.50mm_Vertical.wrl', 'pins': {'type': 'smd', 'shape': 'rect'}}";;;;
