CSV Line for;SYMBOL-kicad-kicad-symbols-Connector-USB_C_Receptacle_USB2.0;Connector : USB_C_Receptacle_USB2.0
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"SYMBOL";"kicad";"kicad-symbols";"Connector";"USB_C_Receptacle_USB2.0";"SYMBOL-kicad-kicad-symbols-Connector-USB_C_Receptacle_USB2.0";"SZKCNUCRECEPTACLEU2";"Connector : USB_C_Receptacle_USB2.0";;;;;;;;;;;;;;;;"[{'kicadSymbolExtends': None, 'kicadSymbolReference': 'J', 'kicadSymbolValue': 'USB_C_Receptacle_USB2.0', 'kicadSymbolFootprint': '', 'kicadSymbolDatasheet': 'https://www.usb.org/sites/default/files/documents/usb_type-c.zip', 'kicadSymbolki_keywords': 'usb universal serial bus type-C USB2.0', 'kicadSymbolki_description': 'USB 2.0-only Type-C Receptacle connector', 'kicadSymbolki_fp_filters': 'USB*C*Receptacle*'}]";;;;
