CSV Line for;FOOTPRINT-kicad-kicad-footprints-Crystal-Crystal_SMD_SeikoEpson_FA238-4Pin_3.2x2.5mm;Crystal : Crystal_SMD_SeikoEpson_FA238-4Pin_3.2x2.5mm
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"FOOTPRINT";"kicad";"kicad-footprints";"Crystal";"Crystal_SMD_SeikoEpson_FA238-4Pin_3.2x2.5mm";"FOOTPRINT-kicad-kicad-footprints-Crystal-Crystal_SMD_SeikoEpson_FA238-4Pin_3.2x2.5mm";"FZKXXSMSEIKOEPSONFA2384PIN32X25";"Crystal : Crystal_SMD_SeikoEpson_FA238-4Pin_3.2x2.5mm";;;;;;;;;;;;;;"{'name': 'Crystal_SMD_SeikoEpson_FA238-4Pin_3.2x2.5mm', 'description': 'crystal Epson Toyocom FA-238 https://support.epson.biz/td/api/doc_check.php?dl=brief_fa-238v_en.pdf, 3.2x2.5mm^2 package', 'tags': 'SMD SMT crystal', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Crystal.3dshapes/Crystal_SMD_SeikoEpson_FA238-4Pin_3.2x2.5mm.wrl', 'pins': {'type': 'smd', 'shape': 'rect'}}";;;;
