CSV Line for;SYMBOL-kicad-kicad-symbols-Reference_Voltage-REF5010AD;REF5010AD
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"SYMBOL";"kicad";"kicad-symbols";"Reference_Voltage";"REF5010AD";"SYMBOL-kicad-kicad-symbols-Reference_Voltage-REF5010AD";"SZKREFERENCEVOLTAGEREF51AD";"REF5010AD";;;;;;;;;;;;;;;;"[{'kicadSymbolExtends': 'REF5020AD', 'kicadSymbolReference': 'U', 'kicadSymbolValue': 'REF5010AD', 'kicadSymbolFootprint': 'Package_SO:SOIC-8_3.9x4.9mm_P1.27mm', 'kicadSymbolDatasheet': 'http://www.ti.com/lit/ds/symlink/ref5030.pdf', 'kicadSymbolki_keywords': 'Low Noise Precision Voltage Reference 10V', 'kicadSymbolki_description': '10V 0.1% 10mA Low Noise Precision Voltage Reference, SO-8', 'kicadSymbolki_fp_filters': 'SOIC*3.9x4.9mm*P1.27mm*'}]";;
