CSV Line for;FOOTPRINT-kicad-kicad-footprints-Valve-Valve_Glimm;Valve : Valve_Glimm
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"FOOTPRINT";"kicad";"kicad-footprints";"Valve";"Valve_Glimm";"FOOTPRINT-kicad-kicad-footprints-Valve-Valve_Glimm";"FZKVAVAGLI";"Valve : Valve_Glimm";;;;;;;;;;;;;;"{'name': 'Valve_Glimm', 'description': 'Valve Glimm', 'tags': 'Valve Glimm', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Valve.3dshapes/Valve_Glimm.wrl', 'pins': {'type': 'thru_hole', 'shape': 'rect'}}";;;;;;
