CSV Line for;FOOTPRINT-kicad-kicad-footprints-Mounting_Wuerth-Mounting_Wuerth_WA-SMSI-M1.6_H5mm_ThreadDepth2mm_97730506334;Mounting_Wuerth : Mounting_Wuerth_WA-SMSI-M1.6_H5mm_ThreadDepth2mm_97730506334
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"FOOTPRINT";"kicad";"kicad-footprints";"Mounting_Wuerth";"Mounting_Wuerth_WA-SMSI-M1.6_H5mm_ThreadDepth2mm_97730506334";"FOOTPRINT-kicad-kicad-footprints-Mounting_Wuerth-Mounting_Wuerth_WA-SMSI-M1.6_H5mm_ThreadDepth2mm_97730506334";"FZKMONMONWASMSIM16H5THREADDEP2977356334";"Mounting_Wuerth : Mounting_Wuerth_WA-SMSI-M1.6_H5mm_ThreadDepth2mm_97730506334";;;;;;;;;;;;;;"{'name': 'Mounting_Wuerth_WA-SMSI-M1.6_H5mm_ThreadDepth2mm_97730506334', 'description': 'Mounting Hardware, inside blind hole M1.6, height 5, Wuerth electronics 97730506334 (https://katalog.we-online.com/em/datasheet/97730506334.pdf), generated with kicad-footprint-generator', 'tags': 'Mounting M1.6 97730506334', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Mounting_Wuerth.3dshapes/Mounting_Wuerth_WA-SMSI-M1.6_H5mm_ThreadDepth2mm_97730506334.wrl', 'pins': {'type': 'np_thru_hole', 'shape': 'circle'}}";;;;
