CSV Line for;FOOTPRINT-kicad-kicad-footprints-Connector_FFC-FPC-Molex_502250-3591_2Rows-35Pins-1MP_P0.60mm_Horizontal;Connector_FFC-FPC : Molex_502250-3591_2Rows-35Pins-1MP_P0.60mm_Horizontal
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"FOOTPRINT";"kicad";"kicad-footprints";"Connector_FFC-FPC";"Molex_502250-3591_2Rows-35Pins-1MP_P0.60mm_Horizontal";"FOOTPRINT-kicad-kicad-footprints-Connector_FFC-FPC-Molex_502250-3591_2Rows-35Pins-1MP_P0.60mm_Horizontal";"FZKCNFFCFPCMX522535912ROWS35PINS1MPP6HORIZONTAL";"Connector_FFC-FPC : Molex_502250-3591_2Rows-35Pins-1MP_P0.60mm_Horizontal";;;;;;;;;;;;;;"{'name': 'Molex_502250-3591_2Rows-35Pins-1MP_P0.60mm_Horizontal', 'description': 'Molex Molex 0.30mm Pitch Easy-On BackFlip Type FFC/FPC, 502250-3591, 35 Circuits (http://www.molex.com/pdm_docs/sd/5022503591_sd.pdf), generated with kicad-footprint-generator', 'tags': 'connector Molex  top entry', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Connector_FFC-FPC.3dshapes/Molex_502250-3591_2Rows-35Pins-1MP_P0.60mm_Horizontal.wrl', 'pins': {'type': 'smd', 'shape': 'rect'}}";;;;;;
