OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;Match Special;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
SYMBOL;kicad;kicad-symbols;Power_Supervisor;CAT811JTBI-GT3;SYMBOL-kicad-kicad-symbols-Power_Supervisor-CAT811JTBI-GT3;SZKPOWERSUPERVISORCAT811JTBIGT3;Power_Supervisor : CAT811JTBI-GT3;;;;;;;;;;;;;;;;;;[{'kicadSymbolExtends': 'MIC811LUY', 'kicadSymbolReference': 'U', 'kicadSymbolValue': 'CAT811JTBI-GT3', 'kicadSymbolFootprint': 'Package_TO_SOT_SMD:SOT-143', 'kicadSymbolDatasheet': 'http://www.onsemi.com/pub/Collateral/CAT811-D.PDF', 'kicadSymbolki_keywords': 'Supervisor Reset', 'kicadSymbolki_description': 'Power supply supervisor, Manual reset, Threshold 4.00V, SOT-143', 'kicadSymbolki_fp_filters': 'SOT*143*'}];;;;;;
