OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
"""SYMBOL""";"""kicad""";"""kicad-symbols""";"""Display_Character""";"""DA04-11SRWA""";"""SYMBOL-kicad-kicad-symbols-Display_Character-DA04-11SRWA""";"""SZKDICHARACTERDA411SRWA""";"""Display_Character : DA04-11SRWA""";;;;;;;;;;;;;;;;;;"""[{'kicadSymbolExtends': 'DA04-11SURKWA', 'kicadSymbolReference': 'U', 'kicadSymbolValue': 'DA04-11SRWA', 'kicadSymbolFootprint': 'Display_7Segment:DA04-11SURKWA', 'kicadSymbolDatasheet': 'http://www.kingbrightusa.com/images/catalog/SPEC/DA04-11SRWA.pdf', 'kicadSymbolki_keywords': 'display LED 7-segment', 'kicadSymbolki_description': 'Double 7 segment super bright red LED common anode', 'kicadSymbolki_fp_filters': '*DA04*11*'}]""";;;;;
