CSV Line for;SYMBOL-kicad-kicad-symbols-Interface_USB-TPS2561;Interface_USB : TPS2561
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"SYMBOL";"kicad";"kicad-symbols";"Interface_USB";"TPS2561";"SYMBOL-kicad-kicad-symbols-Interface_USB-TPS2561";"SZKINTERFACEUTPS2561";"Interface_USB : TPS2561";;;;;;;;;;;;;;;;"[{'kicadSymbolExtends': None, 'kicadSymbolReference': 'U', 'kicadSymbolValue': 'TPS2561', 'kicadSymbolFootprint': 'Package_SON:VSON-10-1EP_3x3mm_P0.5mm_EP1.65x2.4mm_ThermalVias', 'kicadSymbolDatasheet': 'http://www.ti.com/lit/ds/symlink/tps2561.pdf', 'kicadSymbolki_keywords': 'power switche current limited usb port', 'kicadSymbolki_description': 'Dual channel precision adjustable current-limited power switches', 'kicadSymbolki_fp_filters': 'VSON*3x3mm*P0.5mm*'}]";;;;
