"CSV Line for;SYMBOL-kicad-kicad-symbols-Regulator_Linear-L7805;Regulator_Linear : L7805"
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
"""SYMBOL""";"""kicad""";"""kicad-symbols""";"""Regulator_Linear""";"""L7805""";"""SYMBOL-kicad-kicad-symbols-Regulator_Linear-L7805""";"""SZKREGULATORLINEARL785""";"""Regulator_Linear : L7805""";;;;;;;;;;;;;;;;;;"""[{'kicadSymbolExtends': None, 'kicadSymbolReference': 'U', 'kicadSymbolValue': 'L7805', 'kicadSymbolFootprint': '', 'kicadSymbolDatasheet': 'http://www.st.com/content/ccc/resource/technical/document/datasheet/41/4f/b3/b0/12/d4/47/88/CD00000444.pdf/files/CD00000444.pdf/jcr:content/translations/en.CD00000444.pdf', 'kicadSymbolki_keywords': 'Voltage Regulator 1.5A Positive', 'kicadSymbolki_description': 'Positive 1.5A 35V Linear Regulator, Fixed Output 5V, TO-220/TO-263/TO-252', 'kicadSymbolki_fp_filters': 'TO?252* TO?263* TO?220*'}]""";;;;;
