CSV Line for;FOOTPRINT-kicad-kicad-footprints-Button_Switch_THT-SW_Tactile_SKHH_Angled;Button_Switch_THT : SW_Tactile_SKHH_Angled
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"FOOTPRINT";"kicad";"kicad-footprints";"Button_Switch_THT";"SW_Tactile_SKHH_Angled";"FOOTPRINT-kicad-kicad-footprints-Button_Switch_THT-SW_Tactile_SKHH_Angled";"FZKBSWTACTILESKHHANGL";"Button_Switch_THT : SW_Tactile_SKHH_Angled";;;;;;;;;;;;;;"{'name': 'SW_Tactile_SKHH_Angled', 'description': 'tactile switch 6mm ALPS SKHH right angle http://www.alps.com/prod/info/E/HTML/Tact/SnapIn/SKHH/SKHHLUA010.html', 'tags': 'tactile switch 6mm ALPS SKHH right angle', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Button_Switch_THT.3dshapes/SW_Tactile_SKHH_Angled.wrl', 'pins': {'type': 'thru_hole', 'shape': 'circle'}}";;;;
