"CSV Line for;SYMBOL-kicad-kicad-symbols-MCU_Microchip_PIC16-PIC16LF15375-xP;MCU_Microchip_PIC16 : PIC16LF15375-xP"
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
"""SYMBOL""";"""kicad""";"""kicad-symbols""";"""MCU_Microchip_PIC16""";"""PIC16LF15375-xP""";"""SYMBOL-kicad-kicad-symbols-MCU_Microchip_PIC16-PIC16LF15375-xP""";"""SZKMCUMCHIPPIC16PIC16LF15375XP""";"""MCU_Microchip_PIC16 : PIC16LF15375-xP""";;;;;;;;;;;;;;;;;;"""[{'kicadSymbolExtends': 'PIC16F15375-xP', 'kicadSymbolReference': 'U?', 'kicadSymbolValue': 'PIC16LF15375-xP', 'kicadSymbolFootprint': 'Package_DIP:DIP-40_W15.24mm', 'kicadSymbolDatasheet': 'http://ww1.microchip.com/downloads/en/DeviceDoc/PIC16LF15356-75-76-85-86-Data%20Sheet-40001866B.pdf', 'kicadSymbolki_keywords': 'FLASH-Based 8-Bit CMOS Microcontroller Low Power', 'kicadSymbolki_description': '8KW FLASH, 1024B SRAM, DIP-40', 'kicadSymbolki_fp_filters': 'DIP*15.24mm*'}]""";;;;;
