CSV Line for;FOOTPRINT-kicad-digikey-kicad-library-digikey-footprints-Jumper_Micro-Miniature_P5.375mm;digikey-footprints : Jumper_Micro-Miniature_P5.375mm
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"FOOTPRINT";"kicad";"digikey-kicad-library";"digikey-footprints";"Jumper_Micro-Miniature_P5.375mm";"FOOTPRINT-kicad-digikey-kicad-library-digikey-footprints-Jumper_Micro-Miniature_P5.375mm";"FZKICADDIGIKEYKICADLIBRARYDIGIKEYFOOTPRINTSJMMATUREP5375";"digikey-footprints : Jumper_Micro-Miniature_P5.375mm";;;;;;;;;;;;;;"{'name': 'Jumper_Micro-Miniature_P5.375mm', 'description': 'file:///C:/Users/chad_rosencrans/Downloads/5102.pdf', 'tags': None, 'attributeType': 'smd', 'pins': {'type': 'smd', 'shape': 'rect'}}";;;;
