OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;Match Special;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
FOOTPRINT;kicad;kicad-footprints;Package_CSP;WLCSP-36_2.374x2.459mm_Layout6x6_P0.35mm;FOOTPRINT-kicad-kicad-footprints-Package_CSP-WLCSP-36_2.374x2.459mm_Layout6x6_P0.35mm;FZKCSPWLCSP362374X2459LAYOUT6X6P35;Package_CSP : WLCSP-36_2.374x2.459mm_Layout6x6_P0.35mm;;;;;;;;;;;;;;{'name': 'WLCSP-36_2.374x2.459mm_Layout6x6_P0.35mm', 'description': 'WLCSP-36, https://www.nxp.com/docs/en/package-information/98ASA00604D.pdf', 'tags': 'WLCSP-36', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Package_CSP.3dshapes/WLCSP-36_2.374x2.459mm_Layout6x6_P0.35mm.wrl', 'pins': {'type': 'smd', 'shape': 'circle'}};;;;;;;;;;
