CSV Line for;FOOTPRINT-kicad-kicad-footprints-Package_DFN_QFN-ST_UQFN-6L_1.5x1.7mm_Pitch0.5mm;Package_DFN_QFN : ST_UQFN-6L_1.5x1.7mm_Pitch0.5mm
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"FOOTPRINT";"kicad";"kicad-footprints";"Package_DFN_QFN";"ST_UQFN-6L_1.5x1.7mm_Pitch0.5mm";"FOOTPRINT-kicad-kicad-footprints-Package_DFN_QFN-ST_UQFN-6L_1.5x1.7mm_Pitch0.5mm";"FZKDFNSTUQFN6L15X17PITCH5";"Package_DFN_QFN : ST_UQFN-6L_1.5x1.7mm_Pitch0.5mm";;;;;;;;;;;;;;"{'name': 'ST_UQFN-6L_1.5x1.7mm_Pitch0.5mm', 'description': 'ST UQFN 6 pin 0.5mm Pitch http://www.st.com/resource/en/datasheet/ecmf02-2amx6.pdf', 'tags': 'UQFN DFN 0.5 ST', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Package_DFN_QFN.3dshapes/ST_UQFN-6L_1.5x1.7mm_Pitch0.5mm.wrl', 'pins': {'type': 'smd', 'shape': 'rect'}}";;;;
