CSV Line for;FOOTPRINT-kicad-kicad-footprints-Package_DFN_QFN-DFN-6-1EP_2x2mm_P0.65mm_EP1x1.6mm;Package_DFN_QFN : DFN-6-1EP_2x2mm_P0.65mm_EP1x1.6mm
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"FOOTPRINT";"kicad";"kicad-footprints";"Package_DFN_QFN";"DFN-6-1EP_2x2mm_P0.65mm_EP1x1.6mm";"FOOTPRINT-kicad-kicad-footprints-Package_DFN_QFN-DFN-6-1EP_2x2mm_P0.65mm_EP1x1.6mm";"FZKDFNDFN61EP2X2P65EP1X16";"Package_DFN_QFN : DFN-6-1EP_2x2mm_P0.65mm_EP1x1.6mm";;;;;;;;;;;;;;"{'name': 'DFN-6-1EP_2x2mm_P0.65mm_EP1x1.6mm', 'description': '6-Lead Plastic Dual Flat, No Lead Package (MA) - 2x2x0.9 mm Body [DFN] (see Microchip Packaging Specification 00000049BS.pdf)', 'tags': 'DFN 0.65', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Package_DFN_QFN.3dshapes/DFN-6-1EP_2x2mm_P0.65mm_EP1x1.6mm.wrl', 'pins': {'type': 'smd', 'shape': 'rect'}}";;;;;;
