CSV Line for;SYMBOL-kicad-oomlout_OOMP_kicad-oomlout_OOMP_parts-RESE-0603-X-O154-67-R6154A;RESE-0603-X-O154-67-R6154A
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"SYMBOL";"kicad";"oomlout_OOMP_kicad";"oomlout_OOMP_parts";"RESE-0603-X-O154-67-R6154A";"SYMBOL-kicad-oomlout_OOMP_kicad-oomlout_OOMP_parts-RESE-0603-X-O154-67-R6154A";"SZKICADOOMLOUTOOMPKICADOOMLOUTOOMPPARTSRESE63XO15467R6154A";"RESE-0603-X-O154-67-R6154A";;;;;;;;;;;;;;;;"[{'kicadSymbolExtends': None, 'kicadSymbolReference': 'R', 'kicadSymbolValue': 'RESE-0603-X-O154-67-R6154A', 'kicadSymbolFootprint': 'oomlout_OOMP_parts:RESE-0603-X-O154-67-R6154A', 'kicadSymbolDatasheet': 'oom.lt/R6154A', 'kicadSymbolki_keywords': 'R res resistor', 'kicadSymbolki_description': 'hexID: R6154A;Resistor', 'kicadSymbolki_fp_filters': 'R_*'}]";;
