CSV Line for;SYMBOL-kicad-kicad-symbols-Transistor_FET-IRF6613;Transistor_FET : IRF6613
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"SYMBOL";"kicad";"kicad-symbols";"Transistor_FET";"IRF6613";"SYMBOL-kicad-kicad-symbols-Transistor_FET-IRF6613";"SZKTRANSISTORFETIRF6613";"Transistor_FET : IRF6613";;;;;;;;;;;;;;;;"[{'kicadSymbolExtends': None, 'kicadSymbolReference': 'Q', 'kicadSymbolValue': 'IRF6613', 'kicadSymbolFootprint': 'Package_DirectFET:DirectFET_MT', 'kicadSymbolDatasheet': 'https://www.infineon.com/dgdl/irf6613pbf.pdf?fileId=5546d462533600a4015355e82b9b1a0d', 'kicadSymbolki_keywords': 'N-Channel MOSFET', 'kicadSymbolki_description': '150A Id, 40V Vds, 3.4mOhm Rds, N-Channel MOSFET, DirectFET MT', 'kicadSymbolki_fp_filters': 'DirectFET*MT*'}]";;;;
