OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;Match Special;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
FOOTPRINT;kicad;kicad-footprints;Inductor_SMD;L_Sunlord_MWSA0518_5.4x5.2mm;FOOTPRINT-kicad-kicad-footprints-Inductor_SMD-L_Sunlord_MWSA0518_5.4x5.2mm;FZKINDUCTORSMLSUNLORDMWSA51854X52;Inductor_SMD : L_Sunlord_MWSA0518_5.4x5.2mm;;;;;;;;;;;;;;{'name': 'L_Sunlord_MWSA0518_5.4x5.2mm', 'description': 'Inductor, Sunlord, MWSA0518, 5.4mmx5.2mm', 'tags': 'inductor Sunlord smd', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Inductor_SMD.3dshapes/L_Sunlord_MWSA0518.wrl', 'pins': {'type': 'smd', 'shape': 'rect'}};;;;;;;;;;
