CSV Line for;FOOTPRINT-kicad-kicad-footprints-Package_DFN_QFN-UQFN-40-1EP_5x5mm_P0.4mm_EP3.8x3.8mm;Package_DFN_QFN : UQFN-40-1EP_5x5mm_P0.4mm_EP3.8x3.8mm
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"FOOTPRINT";"kicad";"kicad-footprints";"Package_DFN_QFN";"UQFN-40-1EP_5x5mm_P0.4mm_EP3.8x3.8mm";"FOOTPRINT-kicad-kicad-footprints-Package_DFN_QFN-UQFN-40-1EP_5x5mm_P0.4mm_EP3.8x3.8mm";"FZKDFNUQFN41EP5X5P4EP38X38";"Package_DFN_QFN : UQFN-40-1EP_5x5mm_P0.4mm_EP3.8x3.8mm";;;;;;;;;;;;;;"{'name': 'UQFN-40-1EP_5x5mm_P0.4mm_EP3.8x3.8mm', 'description': 'UQFN, 40 Pin (http://ww1.microchip.com/downloads/en/PackagingSpec/00000049BQ.pdf#page=345), generated with kicad-footprint-generator ipc_noLead_generator.py', 'tags': 'UQFN NoLead', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Package_DFN_QFN.3dshapes/UQFN-40-1EP_5x5mm_P0.4mm_EP3.8x3.8mm.wrl', 'pins': {'type': 'smd', 'shape': 'roundrect'}}";;;;
