OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
FOOTPRINT;kicad;kicad-footprints;Inductor_THT;L_Toroid_Vertical_L16.5mm_W11.4mm_P7.62mm_Pulse_KM-2;FOOTPRINT-kicad-kicad-footprints-Inductor_THT-L_Toroid_Vertical_L16.5mm_W11.4mm_P7.62mm_Pulse_KM-2;FZKINLTOROIDVERTICALL165W114P762PULSEKM2;Inductor_THT : L_Toroid_Vertical_L16.5mm_W11.4mm_P7.62mm_Pulse_KM-2;;;;;;;;;;;;;;{'name': 'L_Toroid_Vertical_L16.5mm_W11.4mm_P7.62mm_Pulse_KM-2', 'description': 'L_Toroid, Vertical series, Radial, pin pitch=7.62mm, , length*width=16.51*11.43mm^2, Pulse, KM-2, http://datasheet.octopart.com/PE-92112KNL-Pulse-datasheet-17853305.pdf', 'tags': 'L_Toroid Vertical series Radial pin pitch 7.62mm  length 16.51mm width 11.43mm Pulse KM-2', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Inductor_THT.3dshapes/L_Toroid_Vertical_L16.5mm_W11.4mm_P7.62mm_Pulse_KM-2.wrl', 'pins': {'type': 'thru_hole', 'shape': 'circle'}};;;;;;;;;
