CSV Line for;SYMBOL-kicad-kicad-symbols-Device-LED_Dual_Bidirectional;LED_Dual_Bidirectional
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"SYMBOL";"kicad";"kicad-symbols";"Device";"LED_Dual_Bidirectional";"SYMBOL-kicad-kicad-symbols-Device-LED_Dual_Bidirectional";"SZKDEVICELDUALBIDIRECTIONAL";"LED_Dual_Bidirectional";;;;;;;;;;;;;;;;"[{'kicadSymbolExtends': None, 'kicadSymbolReference': 'D', 'kicadSymbolValue': 'LED_Dual_Bidirectional', 'kicadSymbolFootprint': '', 'kicadSymbolDatasheet': '~', 'kicadSymbolki_keywords': 'LED diode bicolor dual', 'kicadSymbolki_description': 'Dual LED, bidirectional', 'kicadSymbolki_fp_filters': 'LED* LED_SMD:* LED_THT:*'}]";;
