CSV Line for;SYMBOL-kicad-kicad-symbols-Reference_Voltage-LT1790-4.096;LT1790-4.096
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"SYMBOL";"kicad";"kicad-symbols";"Reference_Voltage";"LT1790-4.096";"SYMBOL-kicad-kicad-symbols-Reference_Voltage-LT1790-4.096";"SZKREFERENCEVOLTAGELT179496";"LT1790-4.096";;;;;;;;;;;;;;;;"[{'kicadSymbolExtends': 'LT1790-1.25', 'kicadSymbolReference': 'U', 'kicadSymbolValue': 'LT1790-4.096', 'kicadSymbolFootprint': 'Package_TO_SOT_SMD:TSOT-23-6', 'kicadSymbolDatasheet': 'https://www.analog.com/media/en/technical-documentation/data-sheets/1790fc.pdf', 'kicadSymbolki_keywords': 'voltage reference Micropower', 'kicadSymbolki_description': '4.096V Voltage Reference, Low Dropout, Micropower, TSOT-23-6', 'kicadSymbolki_fp_filters': 'TSOT?23?6*'}]";;
