CSV Line for;FOOTPRINT-kicad-kicad-footprints-Package_DFN_QFN-QFN-24-1EP_4x4mm_P0.5mm_EP2.65x2.65mm_ThermalVias;Package_DFN_QFN : QFN-24-1EP_4x4mm_P0.5mm_EP2.65x2.65mm_ThermalVias
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"FOOTPRINT";"kicad";"kicad-footprints";"Package_DFN_QFN";"QFN-24-1EP_4x4mm_P0.5mm_EP2.65x2.65mm_ThermalVias";"FOOTPRINT-kicad-kicad-footprints-Package_DFN_QFN-QFN-24-1EP_4x4mm_P0.5mm_EP2.65x2.65mm_ThermalVias";"FZKDFNQFN241EP4X4P5EP265X265THERMALVIAS";"Package_DFN_QFN : QFN-24-1EP_4x4mm_P0.5mm_EP2.65x2.65mm_ThermalVias";;;;;;;;;;;;;;"{'name': 'QFN-24-1EP_4x4mm_P0.5mm_EP2.65x2.65mm_ThermalVias', 'description': 'QFN, 24 Pin (http://www.cypress.com/file/46236/download), generated with kicad-footprint-generator ipc_noLead_generator.py', 'tags': 'QFN NoLead', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Package_DFN_QFN.3dshapes/QFN-24-1EP_4x4mm_P0.5mm_EP2.65x2.65mm.wrl', 'pins': {'type': 'smd', 'shape': 'roundrect'}}";;;;;;
