OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;Match Special;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
FOOTPRINT;kicad;kicad-footprints;Mounting_Wuerth;Mounting_Wuerth_WA-SMST-2.7mm_H1mm_9774010951;FOOTPRINT-kicad-kicad-footprints-Mounting_Wuerth-Mounting_Wuerth_WA-SMST-2.7mm_H1mm_9774010951;FZKMONMONWASMST27H197741951;Mounting_Wuerth : Mounting_Wuerth_WA-SMST-2.7mm_H1mm_9774010951;;;;;;;;;;;;;;{'name': 'Mounting_Wuerth_WA-SMST-2.7mm_H1mm_9774010951', 'description': 'Mounting Hardware, inside through hole 2.7mm, height 1, Wuerth electronics 9774010951 (https://katalog.we-online.de/em/datasheet/9774010951.pdf), generated with kicad-footprint-generator', 'tags': 'Mounting 2.7mm 9774010951', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Mounting_Wuerth.3dshapes/Mounting_Wuerth_WA-SMST-2.7mm_H1mm_9774010951.wrl', 'pins': {'type': 'smd', 'shape': 'custom'}};;;;;;;;;;
