CSV Line for;FOOTPRINT-kicad-kicad-footprints-Package_LGA-AMS_LGA-20_4.7x4.5mm_P0.65mm;Package_LGA : AMS_LGA-20_4.7x4.5mm_P0.65mm
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"FOOTPRINT";"kicad";"kicad-footprints";"Package_LGA";"AMS_LGA-20_4.7x4.5mm_P0.65mm";"FOOTPRINT-kicad-kicad-footprints-Package_LGA-AMS_LGA-20_4.7x4.5mm_P0.65mm";"FZKLGAAMSLGA247X45P65";"Package_LGA : AMS_LGA-20_4.7x4.5mm_P0.65mm";;;;;;;;;;;;;;"{'name': 'AMS_LGA-20_4.7x4.5mm_P0.65mm', 'description': 'http://ams.com/eng/content/download/1008631/2361759/498838', 'tags': 'AMS LGA', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Package_LGA.3dshapes/AMS_LGA-20_4.7x4.5mm_P0.65mm.wrl', 'pins': {'type': 'smd', 'shape': 'rect'}}";;;;;;
