CSV Line for;FOOTPRINT-kicad-kicad-footprints-Package_DFN_QFN-QFN-28-1EP_3x6mm_P0.5mm_EP1.7x4.75mm;Package_DFN_QFN : QFN-28-1EP_3x6mm_P0.5mm_EP1.7x4.75mm
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"FOOTPRINT";"kicad";"kicad-footprints";"Package_DFN_QFN";"QFN-28-1EP_3x6mm_P0.5mm_EP1.7x4.75mm";"FOOTPRINT-kicad-kicad-footprints-Package_DFN_QFN-QFN-28-1EP_3x6mm_P0.5mm_EP1.7x4.75mm";"FZKDFNQFN281EP3X6P5EP17X475";"Package_DFN_QFN : QFN-28-1EP_3x6mm_P0.5mm_EP1.7x4.75mm";;;;;;;;;;;;;;"{'name': 'QFN-28-1EP_3x6mm_P0.5mm_EP1.7x4.75mm', 'description': 'QFN, 28 Pin (http://www.analog.com/media/en/package-pcb-resources/package/pkg_pdf/ltc-legacy-qfn/05081926_0_UDE28.pdf), generated with kicad-footprint-generator ipc_noLead_generator.py', 'tags': 'QFN NoLead', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Package_DFN_QFN.3dshapes/QFN-28-1EP_3x6mm_P0.5mm_EP1.7x4.75mm.wrl', 'pins': {'type': 'smd', 'shape': 'roundrect'}}";;;;;;
