OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
"""SYMBOL""";"""kicad""";"""kicad-symbols""";"""Connector""";"""RJ45_Bel_SI-60062-F""";"""SYMBOL-kicad-kicad-symbols-Connector-RJ45_Bel_SI-60062-F""";"""SZKCNRJ45BELSI662F""";"""Connector : RJ45_Bel_SI-60062-F""";;;;;;;;;;;;;;;;;;"""[{'kicadSymbolExtends': None, 'kicadSymbolReference': 'J', 'kicadSymbolValue': 'RJ45_Bel_SI-60062-F', 'kicadSymbolFootprint': 'Connector_RJ:RJ45_Bel_SI-60062-F', 'kicadSymbolDatasheet': 'https://belfuse.com/resources/drawings/magneticsolutions/dr-mag-si-60062-f.pdf', 'kicadSymbolki_keywords': 'RJ45 Magjack', 'kicadSymbolki_description': '1 Port RJ45 Magjack Connector Through Hole 10/100 Base-T, AutoMDIX', 'kicadSymbolki_fp_filters': 'RJ45*Bel*SI*60062*F*'}]""";;;;;
