CSV Line for;FOOTPRINT-kicad-kicad-footprints-Diode_THT-D_DO-15_P3.81mm_Vertical_KathodeUp;Diode_THT : D_DO-15_P3.81mm_Vertical_KathodeUp
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"FOOTPRINT";"kicad";"kicad-footprints";"Diode_THT";"D_DO-15_P3.81mm_Vertical_KathodeUp";"FOOTPRINT-kicad-kicad-footprints-Diode_THT-D_DO-15_P3.81mm_Vertical_KathodeUp";"FZKDDDO15P381VERTICALKATHODEUP";"Diode_THT : D_DO-15_P3.81mm_Vertical_KathodeUp";;;;;;;;;;;;;;"{'name': 'D_DO-15_P3.81mm_Vertical_KathodeUp', 'description': 'Diode, DO-15 series, Axial, Vertical, pin pitch=3.81mm, , length*diameter=7.6*3.6mm^2, , http://www.diodes.com/_files/packages/DO-15.pdf', 'tags': 'Diode DO-15 series Axial Vertical pin pitch 3.81mm  length 7.6mm diameter 3.6mm', 'attributeType': 'through_hole', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Diode_THT.3dshapes/D_DO-15_P3.81mm_Vertical_KathodeUp.wrl', 'pins': {'type': 'thru_hole', 'shape': 'rect'}}";;;;
