OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;Match Special;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
SYMBOL;kicad;kicad-symbols;Regulator_Linear;AP2127K-ADJ;SYMBOL-kicad-kicad-symbols-Regulator_Linear-AP2127K-ADJ;SZKREGULATORLINEARAP2127KADJ;Regulator_Linear : AP2127K-ADJ;;;;;;;;;;;;;;;;;;[{'kicadSymbolExtends': 'AP2204K-ADJ', 'kicadSymbolReference': 'U', 'kicadSymbolValue': 'AP2127K-ADJ', 'kicadSymbolFootprint': 'Package_TO_SOT_SMD:SOT-23-5', 'kicadSymbolDatasheet': 'https://www.diodes.com/assets/Datasheets/AP2127.pdf', 'kicadSymbolki_keywords': 'linear regulator ldo adjustable positive', 'kicadSymbolki_description': '300mA low dropout adjustable linear regulator, shutdown pin, 2.5V-6V input voltage, SOT-23-5 package', 'kicadSymbolki_fp_filters': 'SOT?23?5*'}];;;;;;
