CSV Line for;FOOTPRINT-kicad-kicad-footprints-Package_QFP-LQFP-48-1EP_7x7mm_P0.5mm_EP3.6x3.6mm_ThermalVias;Package_QFP : LQFP-48-1EP_7x7mm_P0.5mm_EP3.6x3.6mm_ThermalVias
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"FOOTPRINT";"kicad";"kicad-footprints";"Package_QFP";"LQFP-48-1EP_7x7mm_P0.5mm_EP3.6x3.6mm_ThermalVias";"FOOTPRINT-kicad-kicad-footprints-Package_QFP-LQFP-48-1EP_7x7mm_P0.5mm_EP3.6x3.6mm_ThermalVias";"FZKQFPLQFP481EP7X7P5EP36X36THERMALVIAS";"Package_QFP : LQFP-48-1EP_7x7mm_P0.5mm_EP3.6x3.6mm_ThermalVias";;;;;;;;;;;;;;"{'name': 'LQFP-48-1EP_7x7mm_P0.5mm_EP3.6x3.6mm_ThermalVias', 'description': 'LQFP, 48 Pin (http://www.analog.com/media/en/technical-documentation/data-sheets/LTC7810.pdf), generated with kicad-footprint-generator ipc_gullwing_generator.py', 'tags': 'LQFP QFP', 'attributeType': 'smd', 'threeDModel': '${KICAD6_3DMODEL_DIR}/Package_QFP.3dshapes/LQFP-48-1EP_7x7mm_P0.5mm_EP3.6x3.6mm.wrl', 'pins': {'type': 'smd', 'shape': 'roundrect'}}";;;;;;
